date,close,open,high,low,volume
2010-02-11,13.596630607208812,13.510669255820966,13.808042409480128,13.355236542282363,5059
2010-02-12,13.604063980068918,13.515007099009818,13.816512043537575,13.576895630447297,8203
2010-02-15,13.587209681513016,13.376225857450452,13.614384291185775,13.55933943993323,7893
2010-02-16,13.55653954833597,13.69047220728397,13.615170993400563,13.429873564029922,4144
2010-02-17,13.541416064011562,13.472762188696185,13.812106376306787,13.418044997390847,7882
2010-02-18,13.5220072230845,13.638344828600856,13.52411851006067,13.352662755330332,8470
2010-02-19,13.530528034203275,13.637407266342704,13.717758753028917,13.333596874575754,3674
2010-02-22,13.538556733255769,13.40995676260412,13.678675812711194,13.381792052106437,5548
2010-02-23,13.538709034263439,13.429867910696155,13.563400545497268,13.380116713174344,2552
2010-02-24,13.560555942750756,13.816606238686324,13.778458624405447,13.446750035298805,7014
2010-02-25,13.620088256490074,13.795180850682788,13.907004428670945,13.593783710474444,2392
2010-02-26,13.66756596326214,13.664414111929329,13.688867043545978,13.632490026397944,9572
2010-03-01,13.593321064839644,13.61905837548138,13.701860439620168,13.351256294851334,6338
2010-03-02,13.465625008094547,13.402540367799828,13.649477226430806,13.39088083399646,1648
2010-03-03,13.51234100365651,13.555576275076545,13.661512307276226,13.438345160880361,7394
2010-03-04,13.44399706873574,13.372278878663494,13.48091926762315,13.283194469144892,5660
2010-03-05,13.432758798641105,13.229523422211267,13.66430138342936,13.300898991271016,1820
2010-03-08,13.374253147338138,13.242097568687033,13.476400257259593,13.327022233766693,1471
2010-03-09,13.284154125459136,13.286263400244195,13.487744014686166,13.123366450113704,9054
2010-03-10,13.311227261869377,13.198120538319118,13.46292004645555,13.151656896773716,1121
2010-03-11,13.349185019884509,13.342457273393155,13.545068167527539,13.079578169575502,6445
2010-03-12,13.320359499848172,13.212893395904885,13.348059704236162,13.300513575171957,8695
2010-03-15,13.190807385240927,13.112571992990727,13.42484585205504,13.16430576587249,5876
2010-03-16,13.163495162828303,13.248811693469623,13.16450333687301,12.801335247164367,3795
2010-03-17,13.18308536309843,13.20783341786244,13.271729101583968,13.094880598993708,5216
2010-03-18,13.109139784659723,13.108173342528389,13.414262770668772,13.057999877050094,3186
2010-03-19,13.118307780648681,13.206204177955746,13.22873269759465,13.032562181989867,3134
2010-03-22,13.11754228819003,13.165603147524765,13.273623209375756,13.076680846469998,3177
2010-03-23,13.146506863170085,13.291163192295222,13.170010387001705,13.011129222273942,3299
2010-03-24,13.152485881590794,13.10649995535928,13.223329604774122,13.130622630143586,6981
2010-03-25,13.103832434546716,13.060868936693964,13.271467878466604,13.101101852131704,2383
2010-03-26,13.16366100962994,13.033550082990805,13.195108288035652,13.11333023583263,5142
2010-03-29,13.155734530978592,13.11283645924135,13.167519801883202,12.970334605231757,2968
2010-03-30,13.154369304003096,13.25084629343334,13.251518733494187,13.01922570351999,7644
2010-03-31,13.107705906049436,13.237704643275649,13.529093942502072,13.010341531545777,3472
2010-04-01,13.08554179348986,13.181572310298527,13.26323117956157,12.951762495144017,6494
2010-04-02,13.041301657788514,12.86188247113357,13.059022879058237,12.974862114560127,6906
2010-04-05,13.032654354792344,13.140968876058418,13.033293952915402,12.74740750317639,4110
2010-04-06,13.11823977879946,12.934387916472252,13.223211670864346,13.003694714933495,9326
2010-04-07,13.049644721652893,13.139456454065128,13.239643862356832,12.823426772619124,9801
2010-04-08,12.968966651759056,12.932188199101951,13.07951680917232,12.84887725864132,7571
2010-04-09,13.042525168133736,13.11277849952712,13.196954960876123,12.967971723278456,4774
2010-04-12,13.032058984276143,12.898814149486686,13.162732661035319,12.850757428089588,5655
2010-04-13,12.998605347343148,13.115722110613762,13.212844318916945,12.853537339180196,1258
2010-04-14,13.050600581712951,12.904103107102461,13.317242693988959,12.781608648478121,7868
2010-04-15,13.020319804726107,12.95347431364079,13.170729081449872,12.897644679031469,7817
2010-04-16,13.111620290403454,13.011810827626551,13.115720636276988,12.920686927197577,6744
2010-04-19,13.145516583970418,12.970088098688167,13.145580306263431,12.89445194606423,4942
2010-04-20,13.121121013563133,13.13057377032198,13.232577275486044,12.974428595329341,1237
2010-04-21,13.228986424226408,13.409595336010105,13.28300330649596,13.05099391291498,4355
2010-04-22,13.198700678076241,13.465391200308241,13.416319170717959,13.143474260780009,9879
2010-04-23,13.235805446676707,13.245521025385331,13.37643673912787,13.018079902541983,8904
2010-04-26,13.25077007569703,13.362438203203782,13.557448493480777,13.226563299996482,7601
2010-04-27,13.31585714016697,13.339066603959825,13.45650079113832,13.274726757796293,6706
2010-04-28,13.393932700003313,13.443821019480135,13.458805894852073,13.321816696826053,2158
2010-04-29,13.395532907456602,13.361318042343878,13.619572667744837,13.116144216210037,1594
2010-04-30,13.357862013939293,13.377369706481554,13.504540288122117,13.194365017785229,2750
2010-05-03,13.380860621086248,13.434608491546891,13.552681475896275,13.283012666003776,1402
2010-05-04,13.346974852598642,13.289128879711008,13.491881306405492,12.953765170005058,4838
2010-05-05,13.447644214974973,13.439894784985675,13.512380765783211,13.358969018554498,3540
2010-05-06,13.454470981529111,13.448627969629362,13.507780442385261,13.109945449388201,6878
2010-05-07,13.436204903963505,13.518845235696558,13.566363634977197,12.834100400700802,8490
2010-05-10,13.44543891925675,13.338835702093983,13.597071683156736,13.307562410661625,6534
2010-05-11,13.378082604780266,13.3729283839195,13.423839473564142,13.346210889828972,6286
2010-05-12,13.329501902854734,13.520702449760003,13.363040209826647,13.159542902250145,2613
2010-05-13,13.389522598251954,13.505928613510548,13.452781905524922,13.229296881469564,7579
2010-05-14,13.356677884303384,13.491595789192255,13.588411288971644,13.014736704181917,6651
2010-05-17,13.304332335169288,13.306775519187092,13.405949878053447,13.149286189401737,4679
2010-05-18,13.331164972795651,13.363264729164253,13.64933414416739,13.256926582543347,4552
2010-05-19,13.390450180528802,13.490673797199095,13.495195733611572,13.20175621564717,8238
2010-05-20,13.426397846062056,13.582423399015148,13.547506642579172,13.397472319304146,5996
2010-05-21,13.476200230352346,13.281039939064057,13.563147223977184,13.301566371876028,2464
2010-05-24,13.438360475923872,13.306816345218888,13.737399993384503,13.360949870677127,7282
2010-05-25,13.36726994258678,13.498214352727045,13.368883294469008,13.309193344256622,5882
2010-05-26,13.442336625184556,13.414647689607675,13.443878355481004,12.877936575216877,7245
2010-05-27,13.426202633242449,13.359030554316641,13.650531880549087,13.210472244050504,7611
2010-05-28,13.413660982419696,13.288244883720136,13.703904825671684,13.18363524674097,4100
2010-05-31,13.480070689512148,13.424569019357737,13.497581398802836,13.188013508300386,5113
2010-06-01,13.507882189982181,13.3676452616398,13.554497628392346,13.366444454123489,5093
2010-06-02,13.530676578586261,13.739786005859509,13.61412965165074,13.515740250695414,9124
2010-06-03,13.638926695831316,13.636683090633259,13.655608842780628,13.438699184254286,5851
2010-06-04,13.60675078431231,13.600955730136038,13.827306059076372,13.286671324534451,9878
2010-06-07,13.65314279071637,13.711950458233153,13.740106913289592,13.371080329398241,4579
2010-06-08,13.655993446961224,13.752227963887881,13.762658453084093,13.549284379484414,9792
2010-06-09,13.669423060904387,13.76401187655985,13.739417076974645,13.31263933958289,6445
2010-06-10,13.745846482225014,13.853208676615772,14.080240976583525,13.744996062881025,5528
2010-06-11,13.771238270039495,13.70815371496041,13.86577672558421,13.253360326561685,8566
2010-06-14,13.798153073991976,13.76836639349629,14.012184766693348,13.769215847886969,2573
2010-06-15,13.851778440857467,13.928681606401694,13.905205700149814,13.736539890791782,6720
2010-06-16,13.833530804380322,13.78079189821636,13.897298285056408,13.553550116146411,2256
2010-06-17,13.791570321013372,13.79105965781065,14.123325246030578,13.536043651051811,2127
2010-06-18,13.73932986131232,13.779206237754803,13.891132455428759,13.637183448085143,3784
2010-06-21,13.64101203184352,13.719530540074558,13.863449292099231,13.612783967954753,7081
2010-06-22,13.743822388340536,13.566054292103516,14.055658846437007,13.640995848341912,2049
2010-06-23,13.688661970054453,13.760136535043348,13.698417222954577,13.52542513567923,6183
2010-06-24,13.677599288875165,13.654226883089992,13.926877988582998,13.647172545102341,3301
2010-06-25,13.663758623880717,13.734504394967155,13.892155838019253,13.441897117381119,1029
2010-06-28,13.679128958771173,13.756822128006656,13.748748017128642,13.322952630755113,9978
2010-06-29,13.719915819398137,13.880707325510054,13.798175797377812,13.70983046657025,4198
2010-06-30,13.762939493816125,13.898284858578245,13.782270275739753,13.51048391568179,2364
2010-07-01,13.733785621887678,13.868442788148707,14.056341668427086,13.548624693568467,5493
2010-07-02,13.725429536198359,13.869796568114982,13.865278349044173,13.709047077053237,9505
2010-07-05,13.739558533722773,13.768696432204369,13.751551105261914,13.390160594087673,3695
2010-07-06,13.727123977413596,13.73034248611728,14.011092874888206,13.613311699244282,7645
2010-07-07,13.807491256214595,13.894772964532429,13.861593951307874,13.42392472385499,9721
2010-07-08,13.832040003796507,13.90524809893981,14.153360550868108,13.395619744956315,6880
2010-07-09,13.868783893098998,13.837877269425173,13.969861695445426,13.632545704979854,9149
2010-07-12,13.901927956532369,13.942410297413195,14.134528528089058,13.738603007879922,6859
2010-07-13,13.960601649406636,13.957092002728176,14.241963155153229,13.833641112713158,9503
2010-07-14,13.96965272734182,13.884259436495816,14.134226248341417,13.87746099897036,1995
2010-07-15,13.904811129944028,14.033857204081663,14.49871303149316,13.575554453227232,7865
2010-07-16,13.92479552753166,13.93031545178467,14.218270725197197,13.704776135016099,8496
2010-07-19,13.89222768284207,14.097098508611955,14.051550196767664,13.796527736482892,3631
2010-07-20,13.86579684875458,13.703247621734597,13.869799609754903,13.758004234223437,1263
2010-07-21,13.895115049692336,13.839437172408,14.045843906019028,13.722967451997716,8684
2010-07-22,13.957029203264018,13.960293086933104,14.11376129810936,13.686187018215001,9212
2010-07-23,13.95809278210082,14.071830891863712,14.04656003409606,13.900551370990925,6043
2010-07-26,13.97353443273077,14.013481369990988,14.22396624012399,13.896783836548167,6116
2010-07-27,14.05864517996253,14.089692455380606,14.083238969289404,13.636322536278936,4133
2010-07-28,14.070682838936959,13.957956459681544,14.144026372652165,13.966129490463615,9397
2010-07-29,14.200766994645978,14.08507285492303,14.2701397922309,14.015708884708879,2636
2010-07-30,14.229042476927557,14.261292942956548,14.400717123321982,13.958063890623189,9822
2010-08-02,14.141004338969765,14.004593739587929,14.214040547030294,14.010909539077922,8811
2010-08-03,14.17867142002499,14.125483644996057,14.236928153163042,13.928707200614255,5535
2010-08-04,14.19772933926913,14.247821072177716,14.356776189120568,14.097350516269596,2098
2010-08-05,14.262216976973267,14.163984549745589,14.672427458544039,14.153292299105608,1289
2010-08-06,14.295876044536765,14.456411640772945,14.357889809311795,14.241476050075137,3604
2010-08-09,14.288953245337577,14.411346879761366,14.33266702311232,14.164540278348586,1207
2010-08-10,14.227738333523108,14.070596333689279,14.561499949783249,14.063307046991676,9463
2010-08-11,14.217287170658807,14.124050046340608,14.52300476711154,14.163845039629797,4678
2010-08-12,14.174761147948342,13.946183423498846,14.486198474423693,14.07651626502492,9606
2010-08-13,14.145734975458105,14.067475839203292,14.160816801243037,14.010833968827141,4468
2010-08-16,14.175163895679136,14.251802743336375,14.272961801811144,14.120127408201867,5986
2010-08-17,14.258659120896706,14.21726962666922,14.593842878418581,14.193045046823771,5090
2010-08-18,14.278392697387854,14.324472421749451,14.39054495098897,14.268655920407545,7803
2010-08-19,14.218598544286095,14.066365112457921,14.298672202178608,14.125906473152853,3294
2010-08-20,14.240828677697102,14.320626203155292,14.289286914857566,14.162859147821619,3461
2010-08-23,14.300660252029385,14.24514932923655,14.39735587902826,14.228010415578819,8945
2010-08-24,14.270171106813416,14.271388075041706,14.275868931715495,14.100748865325535,6673
2010-08-25,14.26347024847977,14.254182798340464,14.40657280170432,14.218991418263839,4367
2010-08-26,14.26420465821623,14.137049806127001,14.273118038101325,14.133207760494486,1943
2010-08-27,14.224959742562119,14.10965130938814,14.692145881973138,13.931355412808648,5156
2010-08-30,14.25737376425431,14.354153211154653,14.34318167776782,14.060738068054507,1165
2010-08-31,14.251326356823922,14.291225572574092,14.275673807580647,14.24884834158512,2905
2010-09-01,14.272302979019273,14.377307883174614,14.339543726352625,14.23012850731717,4056
2010-09-02,14.227928370129169,14.26039419367942,14.271879986917197,14.018767786989265,1350
2010-09-03,14.206055455112999,14.22035451859392,14.492768239706088,14.110574208793436,4309
2010-09-06,14.242174523004387,14.06957346113771,14.628028522328643,13.967294673309562,6661
2010-09-07,14.223532865399799,14.196496195723682,14.244086357697318,14.209576724956754,1931
2010-09-08,14.30988105796147,14.307142625921095,14.339049944555907,14.248288747545411,4838
2010-09-09,14.289899248680738,14.485209968507995,14.482978490707323,14.237329435448665,9058
2010-09-10,14.301133484968332,14.3698291481782,14.305922761458184,14.006385969353099,2989
2010-09-13,14.347763026561989,14.50136914473294,14.625155004616644,13.850529713017718,4484
2010-09-14,14.276844739915337,14.336598510504809,14.484027981801743,14.05283341233538,8886
2010-09-15,14.188804299316297,14.117673976621349,14.359691849544408,14.030573569243453,2116
2010-09-16,14.112521483587793,14.124233905202779,14.221801273921248,14.021167328047701,9325
2010-09-17,14.175650688759152,14.199273053385575,14.247359194271674,13.508470378865333,7962
2010-09-20,14.14805778146453,14.054142224487462,14.438090414871871,13.891280024810477,6967
2010-09-21,14.275967745747941,14.237529008088648,14.316175500121268,14.070680923620765,8904
2010-09-22,14.247755365815072,14.227178666447355,14.294929658721808,14.146216970138395,5533
2010-09-23,14.256982930974925,14.417544914231437,14.466741818909172,14.222864398016911,9871
2010-09-24,14.334088428603318,14.12601437606422,14.395966517095282,14.252604821672923,3669
2010-09-27,14.434393073011274,14.554974915082878,14.756855378591982,14.306507464572764,2191
2010-09-28,14.537468251843094,14.443788728347156,14.77696595985073,14.358900140979236,2130
2010-09-29,14.59788656337275,14.460678644645789,14.68918568527357,14.434715861357047,2403
2010-09-30,14.649089689663324,14.76708390266717,15.008115528987297,14.5985042488207,6630
2010-10-01,14.678716037123383,14.75190584404682,14.95583108391168,14.595531505311865,6030
2010-10-04,14.717634090931716,14.843085961169836,14.989511135577864,14.499483347767267,2381
2010-10-05,14.69007480511529,14.770144999869848,14.963317123295734,14.539869443751485,1369
2010-10-06,14.649164860944174,14.855149361117913,14.951012864909673,14.470072816209207,6092
2010-10-07,14.648996138073626,14.704868521768073,14.725419572192129,14.48155424072789,4794
2010-10-08,14.64048690694738,14.624839169335065,14.67262400657251,14.495727023658496,7314
2010-10-11,14.617825504481015,14.65211814221315,14.940782155330481,14.51494215214971,6700
2010-10-12,14.652644876853852,14.776991789688449,14.921581911499976,14.470546450465113,9567
2010-10-13,14.700410137282377,14.622472604756366,14.830676327681418,14.468161246786305,3760
2010-10-14,14.70483048159697,14.639641623343831,14.799473894759366,14.489358519624515,2943
2010-10-15,14.778706985649732,14.747810984189941,14.901985843755805,14.726532825400554,1957
2010-10-18,14.721622529943058,14.511164250066525,14.801634016719564,14.384788448674932,5922
2010-10-19,14.711939556979072,14.725747397820827,14.722959846925535,14.407651138565974,7629
2010-10-20,14.67609844094893,14.487485570553828,14.85656187186784,14.323417631765226,2533
2010-10-21,14.582771610095278,14.58807754138854,14.649379565243063,14.510478744262587,7885
2010-10-22,14.578637575803143,14.665166551416668,14.651964351536929,14.502741724600794,9601
2010-10-25,14.57255020038398,14.524862554319595,14.699611274308312,14.53358243658686,1053
2010-10-26,14.648222687546086,14.815934274564773,14.67557198807578,14.508806904985947,5796
2010-10-27,14.679763271773824,14.533713181831976,14.744559441913939,14.665297471513362,3396
2010-10-28,14.628553930557365,14.747679998720548,14.72900087462776,14.481028677503193,8851
2010-10-29,14.721258558874073,14.788772264514765,15.045722681532826,14.581045852678235,5921
2010-11-01,14.782310243650342,14.610706918819272,14.8049812024718,14.684933053590226,8253
2010-11-02,14.811415128823771,15.082494558727825,14.837725456859271,14.631102029763069,5839
2010-11-03,14.800090923881282,14.793716395330884,14.862216771848658,14.646452076880186,3558
2010-11-04,14.752118962045106,14.664370559829543,14.786597502006952,14.477560712095825,9330
2010-11-05,14.733508623241555,14.592799903763153,15.050557825387527,14.632722487249287,3520
2010-11-08,14.787946054226763,14.765944251460796,14.859241475160662,14.525625648281979,5637
2010-11-09,14.882175369523495,14.8694346822845,15.011696566036909,14.712988641502902,4827
2010-11-10,14.959337545937103,14.96960209879107,15.058045004777856,14.813010892899655,7629
2010-11-11,14.93489507484779,14.905115459225394,15.142640486736227,14.896110685551482,2337
2010-11-12,14.878914203183339,14.942236734194848,14.919220124339839,14.804754916423434,3294
2010-11-15,14.885958515528898,14.847195532262573,14.981694751659086,14.440327628858968,3677
2010-11-16,14.797536547250758,14.604040135526711,14.828754694942129,14.765030954315506,7581
2010-11-17,14.813694932959995,14.798758783395032,14.951205076878495,14.74665126371652,1072
2010-11-18,14.806314803645062,14.569567038307735,15.121760730871486,14.617561046685198,8236
2010-11-19,14.78301297855165,14.81839004164079,14.961729172147251,14.598097405379079,8319
2010-11-22,14.70327782518831,14.605347802160047,15.020657756594929,14.656620308876835,3141
2010-11-23,14.728957830516796,14.745293866008376,15.221044994936037,14.696732333179597,5530
2010-11-24,14.702322788533701,14.833730286686162,14.73035837449877,14.29751708125785,5552
2010-11-25,14.643826946748186,14.548952077221387,14.878281938669799,14.623874891685332,4501
2010-11-26,14.500213836084104,14.606339461935315,14.518865969192456,14.411875815198407,3077
2010-11-29,14.498838090831573,14.455499134162958,14.579840305121712,14.369668293172769,9526
2010-11-30,14.58745067066506,14.762770150871619,14.61333500602812,14.242090030123709,5755
2010-12-01,14.670513631392453,14.633998370072632,14.741137667392943,14.50619048094502,3615
2010-12-02,14.647658818563139,14.56360952001247,14.653828717114527,14.178045139142974,6356
2010-12-03,14.61754821554505,14.686272060584578,14.754224422849076,14.616403647364065,5172
2010-12-06,14.640986928348802,14.597407955386439,14.862721812339947,14.600014801494526,1932
2010-12-07,14.591067656389388,14.506922704976487,14.87572064060252,14.143074617943098,1635
2010-12-08,14.60615725138036,14.55837326630998,14.632835315802684,14.239827005637634,7683
2010-12-09,14.644461265299595,14.640000612081295,14.921759149437843,14.464240607902724,6773
2010-12-10,14.70580792649381,14.840025939618295,14.81057656055649,14.67858863475748,4229
2010-12-13,14.700800222669812,14.507391448123855,14.737597954690406,14.66129435517598,2190
2010-12-14,14.690616535160965,14.692924601056006,14.791724310541607,14.580707616998955,6508
2010-12-15,14.646717405823136,14.70920776528854,14.848320050457271,14.630519823942702,1011
2010-12-16,14.605373388121144,14.624718245620324,14.759205851849574,14.353460842347197,9060
2010-12-17,14.594049443526067,14.725035960469421,14.696184671097829,14.52261086772708,1448
2010-12-20,14.612417718866876,14.604983185891024,14.800199485274788,14.14812065045136,8661
2010-12-21,14.658096950178539,14.639641805959945,14.782415759212675,14.652943079003087,3496
2010-12-22,14.617938002644522,14.677170957345856,14.88458141343472,14.497866663791807,6885
2010-12-23,14.692572431092497,14.702503812587633,15.349396071350075,14.48931484254117,1426
2010-12-24,14.67901625104037,14.639975377212323,14.835677098458113,14.32795403691371,8099
2010-12-27,14.677947886322947,14.729562290281585,14.731348638676353,14.611737452572875,4169
2010-12-28,14.640587302365557,14.575334473043892,14.814393557471725,14.36244211653727,1446
2010-12-29,14.51937528935191,14.458257574149977,14.544266615294793,14.456152033225827,3250
2010-12-30,14.563577559169962,14.510778156993402,14.73700893699,14.370352254544144,8111
2010-12-31,14.600419754024584,14.735726670041224,14.632298393579829,14.25123902758746,3681
2011-01-03,14.586353376168674,14.264251740570103,14.604607755802189,14.482198087221873,2401
2011-01-04,14.589702912029917,14.629262795506211,14.612419285676076,14.588815207507954,4407
2011-01-05,14.615499872915121,14.618927054335144,14.90497613960774,14.478064377895391,7761
2011-01-06,14.537372580070794,14.369285534146982,14.924991559949422,14.482529573044761,2043
2011-01-07,14.51091994620348,14.54189262411708,14.699226730257028,14.497076064615175,6363
2011-01-10,14.55063318018457,14.598208379367724,14.82263789544669,14.28534621472297,1391
2011-01-11,14.487918709026108,14.546882632161848,14.530490685577382,14.433811361593854,5819
2011-01-12,14.50259660563444,14.237413799329946,14.694890968336543,14.377945520942747,7879
2011-01-13,14.43476751540327,14.571406456588713,14.445110073515323,14.410213230265907,6984
2011-01-14,14.458089014524946,14.384315344056462,14.5956417842373,14.277623862298869,2285
2011-01-17,14.456306940410071,14.52496371508539,14.655367520515917,14.379575935636714,7363
2011-01-18,14.375550349614796,14.449657727683025,14.538496493939133,14.199923085997716,6127
2011-01-19,14.433787317337655,14.346117608775726,14.494913728294792,14.16995292577123,7589
2011-01-20,14.397057738497752,14.463103733732908,14.406976104030068,14.365622038511718,9833
2011-01-21,14.356545116647034,14.317995792555799,14.438120926826532,14.251699427026116,5037
2011-01-24,14.36657357650858,14.159435858574765,14.718131061296996,14.299309214584243,7854
2011-01-25,14.424005443980016,14.540779636532795,14.538122384003989,14.28037791222747,4249
2011-01-26,14.373214353031097,14.295709856729474,14.664674210547863,14.250135887880122,2543
2011-01-27,14.376298345523495,14.29084899924969,14.784367665304792,14.165684402004512,1791
2011-01-28,14.397739170540024,14.357432583736353,14.478642187468363,14.368098576814445,9628
2011-01-31,14.432394450903182,14.45961812343592,14.4693694863421,14.291849037817723,6170
2011-02-01,14.441216528667042,14.435489487584832,14.595157948514613,14.437688166920038,7043
2011-02-02,14.422865136712876,14.477671829183592,14.548859143084014,14.14708288811254,7098
2011-02-03,14.38148562568044,14.247536689027575,14.836304339509088,14.322728288025496,8448
2011-02-04,14.385792819832758,14.311554182789685,14.573866757557418,14.267202657947733,8211
2011-02-07,14.332185869233479,14.320586162001325,14.642026358263047,14.18173896192799,5782
2011-02-08,14.186118345058748,14.37590707432462,14.486960925195794,13.980834469631828,8798
2011-02-09,14.207946335266632,14.196565081425256,14.446594790294919,13.744325883173872,4959
2011-02-10,14.253143077320942,14.361665303687106,14.3093855697786,14.094849548818372,5364
2011-02-11,14.134996455543849,14.13885197242228,14.196335843949816,13.898617660669451,2716
2011-02-14,14.084509920308353,14.036144056564597,14.087498736192568,14.049401471541323,4636
2011-02-15,14.115467633358612,14.09079519094717,14.509983614247998,13.94036662338973,8870
2011-02-16,14.218342406844197,14.201500435641309,14.377600444642615,14.200064472434144,8361
2011-02-17,14.219382092227967,14.27974666612404,14.248584214183113,14.008740813019434,6671
2011-02-18,14.18298194516651,14.320443071924165,14.26861101136507,14.161265112810431,9380
2011-02-21,14.17383712311127,14.209805207879901,14.46044520403484,14.054218668555778,6726
2011-02-22,14.242580944068678,14.361288711942853,14.680908595079675,14.161174578679466,8557
2011-02-23,14.21028273511245,14.113803761349482,14.446596050932932,14.088831731561466,8782
2011-02-24,14.170323134779938,14.128860083898536,14.214348972277493,13.937380977731957,3718
2011-02-25,14.146185958670838,14.073755705250072,14.494326079946905,14.098139833516749,3405
2011-02-28,14.098519528257901,14.129963987345386,14.178333636106519,14.092929974002242,8887
2011-03-01,14.104653044057642,14.0687572055397,14.189046808344333,13.938784259012385,9003
2011-03-02,14.18588696698112,14.258864260684538,14.350833762881592,14.014666801493673,8718
2011-03-03,14.20204093063692,14.108940759473677,14.319401300784051,14.011098963898336,9532
2011-03-04,14.189423255530606,14.193726352862734,14.243231473908223,14.136108798544809,3881
2011-03-07,14.174832692084829,14.243518483186055,14.406849194564552,14.076456801121935,7710
2011-03-08,14.096673151649997,13.890142874145935,14.36902533431804,13.9360047565919,1643
2011-03-09,14.140828640507355,14.352991771240376,14.258177592653357,13.7747349455076,1020
2011-03-10,14.136936780656715,14.108621592168728,14.152283352535306,13.702538138757857,1677
2011-03-11,14.127912784977184,13.925408793609567,14.16460363027163,14.057171776526067,3650
2011-03-14,14.287568163369427,14.303377553227106,14.411438022456366,14.269224373419753,4469
2011-03-15,14.30250580878771,14.305850155585025,14.305382208036564,14.264937244774952,8886
2011-03-16,14.264916256282952,14.256726818325703,14.30295844815152,14.04341640825932,5183
2011-03-17,14.243598376472674,14.342717487765341,14.292279671431698,13.982469264104665,8086
2011-03-18,14.301020661932512,14.375765159075218,14.324068635326915,13.945567902194583,8377
2011-03-21,14.3066841824594,14.336471801561784,14.566272221166425,14.211482022446274,6684
2011-03-22,14.234770283543533,14.279785846938198,14.363986931785904,13.973406015311303,3687
2011-03-23,14.280731730272292,14.270295885328483,14.420982858160965,13.929077298697235,7596
2011-03-24,14.247324525995342,14.424873610919347,14.391938590822457,14.159274919953262,2416
2011-03-25,14.34098941480622,14.193069812970444,14.371751170382428,14.176319507133693,5405
2011-03-28,14.394991818091952,14.408956985513543,14.458757226807858,14.346727540504382,8074
2011-03-29,14.372625723309016,14.379128186427893,14.589660458976164,14.314830271655785,1491
2011-03-30,14.436676541395771,14.51800458200223,14.690438072659163,14.331653952818607,1759
2011-03-31,14.440069316922141,14.355683929179651,14.996661403390785,14.231686796086645,4501
2011-04-01,14.482708000678251,14.308340740438597,14.500137679145336,14.253066542283909,9192
2011-04-04,14.506944641542976,14.522626943152796,14.735123836973031,14.139193741360554,3088
2011-04-05,14.464626808793431,14.492749858015292,14.7374003955193,14.143488787229263,4656
2011-04-06,14.432449317177559,14.581409258122324,14.512405300700928,14.25738460365935,5767
2011-04-07,14.483947358056616,14.356911153424107,14.620100647372421,14.469386999184154,1211
2011-04-08,14.46720859145129,14.582677968122962,14.540969244489062,14.125046882628427,8975
2011-04-11,14.44702616828919,14.683767604691901,14.636214360417078,14.200442450953693,4722
2011-04-12,14.399270039321722,14.361493550569474,14.438881424498753,14.331921433312143,1303
2011-04-13,14.420449992601394,14.291355770652071,14.827321166178267,14.25758202968782,5786
2011-04-14,14.523576238563553,14.482878801926216,14.718861346509874,13.924136580219725,4772
2011-04-15,14.47019959285084,14.471600089587978,14.665266739828592,14.449167596480597,2781
2011-04-18,14.471410565684478,14.527789353185169,14.561199109323077,14.344880915396473,4225
2011-04-19,14.54202159345525,14.482882120471444,14.891648707960107,14.507537623036969,9999
2011-04-20,14.538039523892962,14.693559377307697,14.874569042695622,14.4887291047935,7739
2011-04-21,14.56065811370545,14.449204882204643,14.629107139734808,14.455750765905432,8273
2011-04-22,14.507538437298106,14.333617922080826,15.008185998312003,14.419213423735263,5203
2011-04-25,14.528953792158488,14.63962483458722,14.533849726128869,14.278073580212988,2353
2011-04-26,14.51959657890826,14.29213447578764,14.712130285790066,14.386489805506525,9371
2011-04-27,14.568883078692254,14.548470101804982,14.69561105187437,14.417234123461295,7274
2011-04-28,14.628252381270492,14.940020494191296,15.079597402328377,14.277278210962042,2830
2011-04-29,14.757730563371421,14.756526208075428,15.079134365021277,14.577097044972465,5698
2011-05-02,14.7867122220321,14.674635456962475,15.105664619840873,14.38431594889096,5002
2011-05-03,14.803002037861209,14.797262291482529,15.006103525623873,14.456737122085945,3800
2011-05-04,14.812721252940076,14.807641174078123,14.858298110616458,14.712925504328899,7902
2011-05-05,14.795062938299541,14.811127932334852,14.814184447122056,14.737690169735671,5263
2011-05-06,14.811987130472627,14.87821342868859,15.00405774090105,14.546934409847148,1222
2011-05-09,14.797217059965675,14.693305943128902,15.148237466219907,14.785692507333756,3237
2011-05-10,14.805640108779155,14.974394914302835,14.847711629534537,14.756329387263957,3578
2011-05-11,14.871519985559553,14.896031413996814,14.935735871451403,14.755603735962593,2778
2011-05-12,14.821192857295571,14.893872261935751,14.898875105493326,14.647013093201984,1620
2011-05-13,14.878186785352025,14.815371845376461,14.922729997872217,14.850303753482743,5054
2011-05-16,14.944042538719017,15.07268075241857,15.229946470424215,14.704153287127946,8466
2011-05-17,14.938139112369463,14.912433871488156,14.998757656307808,14.92162100899438,6430
2011-05-18,14.832046367419034,14.859801618768387,14.866134967163307,14.806079102249154,7379
2011-05-19,14.801655268064312,14.7083446603456,14.947029372813299,14.640801683774429,5263
2011-05-20,14.866504995392367,14.766811832752154,14.977333580694916,14.833496868084818,3240
2011-05-23,14.865361592277424,14.934182122922712,14.988246297166992,14.833651661645495,9043
